是否看过,日期,评星,赞成数,评论内容
看过,2017-07-15 20:03:34,还行,3," 还不错呀～打砸烧片儿嘛！中间看得打呵欠，想玩手机，综合起来三星半吧！孙悟空的精气神儿有了！彭于晏、乔杉、余文乐都不错。
        "
看过,2017-07-16 09:52:43,力荐,5,
看过,2017-09-22 19:47:18,还行,1," 抗日奇侠悟空传。
        "
看过,2017-07-21 22:52:26,推荐,3," 劇情稍微粗枝大葉，特效也略嫌凌亂!但還好人物感情的描寫算用心，幾位演員彭于晏、余文樂、歐豪都有發揮明星的魅力，演出能讓人投入，算是佳作!
        "
看过,2017-07-19 15:07:02,还行,3," 特效很棒啊！真的很Naruto的感覺尤其最後金箍棒上的奔跑感覺下一秒螺旋丸就要搓出來了… 然後就彭于晏就怎麼可以這麼帥又這麼努力還這麼尬 （一個問號）希望下次真的找個配音好不好？！ 其實還ok啦因為之前抱的期待實在是太低了意外還行！好喜歡天蓬的武器啊基本上他武器一飛出來我就不行了
        "
看过,2017-12-09 13:59:12,推荐,1," 戏刚出来的时候我在犯病，成天思索着“了此残生”。现在优酷免费，再加上人又振作起来，终生学习。片子看得挺爽，以及致敬大话西游的桥段。也说点不好的，比如后半段特效总觉得像页游、倪妮除哭戏之外的戏、天蓬前半段装X的表演。 最后阿紫的手伸出来去握二郎神，我还以为是二郎神他妈的手。胡歌真的帅
        "
看过,2017-07-13 16:19:55,推荐,29," 没有看过原著，这评分比我预期低得多啊……怎么讲，这种反抗天命、不服命运、齐心抗拒权威的“中二”真是感动了我，而最大的力量还在于走过的路和遇到的人，又与冰冷的命运及其守护者对比强烈。故事再变，“悟空”的精神始终在。至于感情线，竟然在紫霞那句“今后呢你就自由了”掉了眼泪。
        "
看过,2017-08-11 00:54:03,较差,4," 好聒噪，看得頭疼。倪妮和阿紫這人物都是一言難盡⋯爽子的特寫有點恐怖可以去演白骨精⋯⋯劇本到底在寫啥玩意兒編劇自己知道麼？
        "
看过,2017-07-15 23:02:04,较差,6," 这届演员不行啊。故事中二，特效差，配乐也跟不上。[B]
        "
看过,2017-07-13 22:23:37,很差,17," 虐狗片，这么烂，尼玛的真难看。。谁告诉你二郎神打架要闭眼打了？还穿着日本武士战服，这是日本来的二郎神？尼玛的。。谁告诉你齐天大圣一开始就叫孙悟空了？你把唐僧放哪？这烂片，可以无尽的吐槽。。。
        "
看过,2017-07-13 19:23:40,还行,10," 前半段和后半段就跟两个人导的一样：对各位人物的出场介绍还有整体背景的刻画其实足够清晰明了。但是后半段剧情上的拖沓重复和强制煽情把前半段的优点全部给抹掉了。没有看过小说所以没法对比，只能说视效比国产同类片子好了很多。没有闲心多看欧豪郑爽一眼...都在忙着沉醉于余文乐和彭于晏中【。
        "
看过,2017-07-14 00:31:13,还行,9," 怎么说呢，电影也有天命，编剧头上也有天机处，只要战斗过，最重要的已经不是结局。
        "
看过,2017-07-13 03:32:17,较差,70," 一星给视听，一星给彭于晏（我是颜狗我没有良心的），作为十年的原著粉，想到十年前第一次看小说的情景，那时候正年少，很轻狂，很不知天高地厚，读小说的时候层出不穷的鸡皮疙瘩。十年后再来看电影，故事讲不通，人设立不住，节奏更是混乱，油然而生一种悲凉感，不为电影，而是青春被莫名终结的心酸！
        "
看过,2017-11-14 11:47:47,很差,1," 两小时特效里插播了傻逼剧情 影后小马男友那对真心上不了台面
        "
看过,2017-07-09 12:41:21,推荐,47," 虽然做了一些处理，但整体基调还是很黑暗，如果煽情的部分能够克制一点，还可以更好。
        "
看过,2017-07-14 12:24:10,力荐,14," 评论好刻薄哦
        "
看过,2017-07-13 11:21:33,推荐,33," 我只想说，这剧组颜值也太高了吧！倪妮、俞飞鸿、彭于晏、余文乐~~我只想说，彭于晏和倪妮两个人，赚我眼泪够多了！！！！太多了！！！
        "
看过,2017-07-13 04:05:00,还行,48," 尚可，故事不同于原著也不同于西游，就像《大话西游》和《西游降魔》一样颠覆了孙悟空的形象，原著的内核其实在于孙悟空的自我斗争，而电影更强化了外部斗争即和统治和权力的对抗，这部的孙悟空其实和《西游伏妖篇》有不少共同之处，背后插旗子和小刀会序曲，彭于晏孙悟空不错，居然没认出郑爽，惭愧。
        "
看过,2017-07-13 20:02:59,较差,18," 这么热的天，就当吹空调吧，居然还能看睡两次……一星献给片尾的“彩蛋字幕”，原著金句还能这么用，也是涨姿势啊！
        "
看过,2017-07-21 21:31:45,较差,15," 。。。。这也。。太难看太尴尬了……
        "
看过,2017-11-06 16:16:08,还行,1," 其实中二得还蛮好看的
        "
看过,2017-07-10 11:21:34,较差,27," 视效过关，裂变金箍棒、天蓬的飞刀甚至有点徐克《蜀山传》的感觉；原著党表示很无奈，毕竟原作过于意识流，电影只承载了小说描写天神“无我大爱”的虚伪面貌以及人物关系，唐僧和小白龙的段落甚至直接被删去，是为一大不足；郭子健延续《西游降魔篇》的暗黑模式，几处搞笑太刻意，反倒显得中二又违和。
        "
看过,2017-07-15 00:21:10,还行,30," 3.4星。1.卧槽！彭于晏好帅！卧槽！余文乐好帅！卧槽！欧豪的兵器好帅！2.更喜欢郑爽欧豪那对，好纯爱。3.二郎神和孙悟空争妞儿？？？4.“丰收”他妈那段看哭了。5.“反抗”的主题略浮于表面挖掘不深。6.俞飞鸿请不要再接这种性冷淡的角色了。7.天蓬拼死拼活的时候孙悟空在那卿卿我我这样合适吗？
        "
看过,2017-07-14 23:58:24,还行,4," 跟原著基本没关系。导演能力不足，电影低幼化。
        "
看过,2017-07-13 08:46:37,较差,54," 嗯…沙壁导演毁剧本毁故事毁我17年前在《电脑商情报》看到的今何在的《帝国时代》《若星汉天空下》等经典的印象，《悟空传》这么好的故事尽然拍成了这德行，我已后要再看这个导演的片子我自挖双眼！
        "
看过,2017-07-17 03:55:35,很差,9,
看过,2017-08-27 11:59:58,还行,3," 视效和美工还凑合，但这个狗比剧情和口号台词实在让人倒胃口，而且最重要的几句口号放片尾字幕ppt又是要闹哪样。
        "
看过,2017-07-08 23:01:28,还行,11," 曾经的新生代港片创作者们眼瞅着都步入中生代了，但心中的“黑暗骑士”情结却仍未散去，该“长大”一点了。
        "
看过,2017-07-13 08:58:49,较差,45," 要说今年前半年最最最令人失望的电影非悟空传莫属了吧。看西游的时候看到那些台词直接想骂人，看完悟空传，我只想说去你dy的，什么鬼。
        "
看过,2017-07-09 16:12:27,很差,92," 这些台词从这些演员嘴里蹦出来都变味了，奇装异服看花眼，各种装逼，想找一部看得下去的国产片怎么这么难，还是看看网络小说就好了，可以在脑海里各种补脑。
        "
看过,2017-07-14 14:36:18,力荐,2," 投资人请看电影打五分哈哈哈哈
        "
看过,2017-07-14 00:11:05,很差,22," 真的诠释了什么叫烂片！！！剧本烂，演技烂，台词生硬，剧情节奏慢，拖沓的一塌糊涂，不知道到底要讲什么？！居然一度想离开电影院。。真特么是个烂片！！恶心的很到位。幸亏也没花几块钱，只是浪费了不少时间。
        "
看过,2017-07-16 22:33:06,较差,4," 剧作一塌糊涂，人物每一个都是无动机无情感的。也就是特效和场面了
        "
看过,2017-07-17 00:01:17,还行,1," 最后那一幕什么鬼？等一下，我变个形你再一棒子打死我可好？
        "
看过,2017-07-13 20:28:40,较差,1," 没笑点也没泪点 导演你是如何做到的？！
        "
看过,2017-07-13 21:02:27,很差,43," 年度最难看电影，天啊怎么这么难看，除了难看都不知道还能用什么形容词，人物塑造差的可怕，剧情拖沓无聊乏味，笑点尴尬至极，配乐除了煽情就是煽情，特效0.13毛，全场尿点，现在在电影写下这条评论，我想回家了。
        "
看过,2017-07-19 22:35:00,很差,5," 完全就是特效片！无聊！还没看完愤而来打分！
        "
看过,2017-08-22 17:34:57,还行,2," 打戏和视觉效果还过得去，编剧在有限的时间里还加了这么多的人物而且每个人还都有感情线，到最后直接简单粗暴的团灭来煽情，令人发指。
        "
看过,2017-07-15 17:32:22,很差,3," 统治阶级真可怜，被塑造的一副没有智商的样子，还被各种妖魔鬼怪欺负羞辱。
        "
看过,2017-08-31 18:59:19,推荐,1," 三星半。。老鲜肉们版的pre-大闹天宫(or空or矶吧) 猴毛数分之一的大话西游+82分之一和小伙伴前生降妖传+五分之一西游原著猴子精神+五分之四跑偏的爱情游戏 生出乱七八糟的混搭鸳鸯配 看着还不累 就是但逢悟空恋爱就得紫/霞来对 是不是太标配?(最后居然请出泰迪罗宾来配乐 加半星儿吧:)。。
        "
看过,2017-07-13 22:53:33,还行,12," 十多年前的今猴子还是个会怼烂片针砭时事的愤青 十多年后 屈从了IP资本 毁掉了所谓情怀 想不到他也能干出给豆瓣评分辩解这么俗的事 大概也应对了一句什么年龄干什么年龄的事 从小说到电影 烟消云散的是的昔日理想少年心气 就像电影里说的你斗不过天命
        "
看过,2017-07-13 22:33:09,较差,15," 无论是剧本还是演员的表演都差到不行，毫无原著内核精神空有口号根本燃不起来，更何况武戏那口气一直都没提上去，特效也都在预告片里呢，剩下的就那样吧，槽多到懒得吐。今何在赚钱没问题，硬说这玩意好昧不昧良心？
        "
看过,2017-07-17 10:23:05,很差,3," 乱七八糟
        "
看过,2017-07-13 01:11:34,推荐,55," 面对命运，这世上总有一群人愿意倾其全力，飞刀拔剑，风啸长空。这既是孤独的宿命也是对自由的抗争。悟空所代表的是不要，是变化，是由我自己来选！越来越喜欢彭于晏了，演出了悟空的精神。
        "
看过,2017-08-21 19:33:53,很差,1," 什么狗xx，吃桃吐核桃难道蟠桃是青皮核桃吗……还有奇奇怪怪的台词，演员自己说出口不会觉得奇怪么？
        "
看过,2017-07-23 21:18:38,较差,3," 虽然也不记得原著小说，但也觉得没什么关系。一个教导处长女儿和好学生差学生联合起来砸学校的故事---真不是我用比喻，电影里真说了“扰乱课堂纪律”这种话……//不过俞飞鸿还是好看啊
        "
看过,2017-08-22 12:03:15,较差,1," 能不能，请各家饭众筹一下给爱豆报个表演班啥的？？
        "
看过,2017-07-13 13:13:06,很差,21," 国产死妈臭货又来了
        "
看过,2017-07-14 21:09:07,还行,4," 没看过原著。不抱任何期待来看的电影，高于心理预期，动效不错～感情戏有点突兀和拖沓。大话西游说的是，没了感情才能成为神，大概这个说的是，有了感情才能战无不胜
        "
看过,2017-07-13 22:22:14,还行,9," 很感谢悟空传让分手的我 一下就燃了 然后我要挥起刀去斩妖除魔了 想看我笑话真是门儿都没有！
        "
看过,2017-07-28 17:44:21,较差,3," 剧情太尴尬了 二师兄的BGM是天蚕变?
        "
看过,2017-07-14 23:00:19,较差,4," 史上最帅金箍棒
        "
看过,2017-07-15 17:14:23,推荐,3," 为什么不是今猴子编剧？？？看得又懵逼又尴尬。猴子抓着围巾不死之前那么长时间我都没有办法入戏。只能情怀加一星，今猴子加一星了。。。非常心塞。
        "
看过,2017-07-14 22:11:31,较差,5," 《悟空传》3D：黄建新监制和“要那诸佛都烟消云散”的歌词，让人期待作品能有深刻的隐喻和内涵，可惜根本就掏不出来，可能今何在也压根没往那边想。于是影片就成了炫目特效的堆砌，两条感情线较多余，杨戬的立场让人纳闷，床单做晚霞这脑洞开得真大。它只能让喜欢孙悟空的孩子们找到周星驰的影子。★★
        "
看过,2017-08-23 00:21:47,还行,0," 这个片真是的，说它不好看，它又有点好看，说它画面美，终局和二郎神、上圣天尊对战的场景又各种五毛，这边吐完槽它又有点小燃，然而刚小小燃了一下，又槽点满满了……单讲画面可以4星，单论故事可就有点弱了。（上圣天尊巨大化竟然是没有攻击值的，请问巨大化有毛用，摆设吗？
        "
看过,2017-07-13 12:45:03,很差,64," 太几把难看，打戏到底什么时候能不要游戏画面追求大特效了，孙悟空这个角色真是惨，被这些垃圾人消费。 
        "
看过,2017-07-16 18:36:27,很差,6," 好久没看过这么傻逼的电影了，放映事故一样的剪辑，弱智的剧作设置，过家家式台词。特效越华丽，越显得内容空洞无趣。郭子健长片掌控力为零，还是回去拍HT定格短片吧
        "
看过,2017-07-17 21:39:11,还行,5," 感情戏太多看的头疼，简简单单的打打杀杀不好吗，那样就五星了
        "
看过,2017-09-14 13:42:03,推荐,1," 8.1/10
        "
看过,2017-07-22 20:18:41,还行,4," 悟空传没有想象的难看，但也一样没有高潮。我看得出导演极力希望高潮的手法，但就是嗨不起来。郑爽在某个角度光线不好的时候特别像骷髅，欧豪的声音很容易觉得他要唱歌，余文乐帅到炸裂，倪妮无感，彭于晏变身并没有很帅。
        "
看过,2017-07-16 01:40:38,还行,2," 能感受到国产大片对美术越来越重视  人物造型设定和特效帅  有些镜头拍的很港漫也很赞  可是导演真的很不会讲故事  悟空的愤怒基本靠吼  总结：一部特效华丽的偶像剧
        "
看过,2017-07-09 13:13:04,较差,17," 剧情逻辑+台词double可怕...叙事节奏完全胡来，可以说非常freestyle了；这煤炭美学的天庭，看得我又热又呛，帝都雾霾这么严重，可能就是因为天庭搞事情；“没有天庭允许，种子不能开花”很有深意嘛，“我的孩砸！”太搞笑了，开场安全提示被中国梦取代，没想到在这找补回来了...
        "
看过,2017-07-13 23:26:24,较差,16," 一直觉得西游是最普世但绝不普通的名著，由此渗入引导的无论是今何在的《悟空传》还是顾湘的《西天》都有更多很好诠释。但不知是导演负责兼顾娱乐性，还是需要怀缅的梗太多，导致最终一触即发，结果则是个不触及深层主题的电影。俞飞鸿数次出场，眼角眉梢拢共致敬了不同时期的王菲，晒伤妆则留给倪妮。
        "
看过,2017-07-26 21:10:40,较差,3," 哪怕今何在参与，不到最后经典台词呈现，哪能记起原著？开场就被杨迪和倪妮（烂片《勇士之门》再现）倒了胃口，可以幽默，但这太媚俗。后来余文乐以及打斗、特效扳回一城，彭于晏又重复，欧豪倒有惊喜。但若丰收他娘已是最感动的所在，其他还有什么好动容？最后天蓬竟被莫名的猴紫感情拖累，冤死……
        "
看过,2017-07-17 14:29:24,还行,1," 一言难尽……整体来说热血有余，情节稀烂，感觉是十几年前的千机变2混了徐老怪的狄仁杰。彭于晏余文乐表演各有突破，奈何角色变化太突兀。倪妮前半程尚可，和捉妖记里白百合可以互换，一到哭戏就崩了。惊艳点在欧豪。满屏狗粮，台词弱智，金箍棒太丑。特效外包公司水平良莠不齐啊！啊！啊！
        "
看过,2017-07-13 10:11:18,还行,9," 虽然能看出妥协的痕迹，但还算一部长了反骨的电影。结尾口号喊太响。
        "
看过,2017-07-15 22:05:26,推荐,10," 看大家口碑不是很好，然而还是被几个桥段弄哭～不只是因为俗世感情，更是因为现在越来越紧的管控，越来越不自由的环境，多一颗心给这根反骨，这股不服的燃劲。
        "
看过,2017-07-16 21:55:32,较差,6," ①原著的“崇高”和“悲壮”灰飞烟灭，今何在嫌小说太文艺，自断其臂将反叛精神让位于商业利益，他终于活成了他讨厌的那种人。②动作戏难看，小米步枪迫击炮攻妖云尴尬死，特效只会飞沙走石一片黑乎乎。③感情戏潦草，看完如此中二的悟空，从此再不想给彭于晏生猴子。
        "
看过,2017-07-11 02:36:52,较差,85," 跟原著小说没啥关系吧？看得出想要颠覆偏锋将大闹天宫改编成一部反乌托邦史诗，可结果执行却一塌糊涂：有特效，无场面，台词中二幼稚不说，已经好久没看过这么烂的群戏了，还有，那乱来令人发笑的配乐。用“假大空”这三个字来形容这片再适合不过了！ps:影院版加一星，中段结尾两段bgm改了。
        "
看过,2017-07-10 11:00:54,推荐,46," 对郑爽路转粉，惊艳！以前从来没有把她跟这两字联系起来，差点没认出来。 
        "
看过,2017-08-22 16:51:17,还行,1," 大二时读的原著，已经不记得情节了，但还记得它给我的感动。这个题材难拍，要叙事又要燃情，情节的取舍和叙事的方法得好好斟酌。本片薄了，情节撑不起它过于饱满的情绪。
        "
看过,2017-07-13 00:06:17,推荐,80," 作为书粉，没想到有生之年还能看到《悟空传》拍成电影，感觉圆满了。不仅仅是情怀之作，还诚意满满，颜值超高，彭于晏的肉体还不够，还有俞飞鸿跑来当上仙。暑期最燃的国产电影，必看。
        "
看过,2017-12-05 01:32:28,很差,1,
看过,2017-07-10 00:44:45,推荐,43," 史上最帅最养眼最爷们最Charming的猴子……彭于晏！视觉效果上达到了国内的行业一流， 片子里大量的武打动作，肉搏兵器物攻法攻可以说花式打架，无CD全程暴击。 《悟空传》是近期非常值得去电影院里看的电影，看不到吃亏，买不到上当，绝对值回票价。 
        "
看过,2017-07-13 02:32:43,较差,27," 七年前的12月23，今何在的生日，江南的原作改编电影《此间的少年》上映，我把公映和导演剪辑版都看了一遍。
今天是7月13，江南的生日，我去看了一部今何在原作改编的电影，它不叫《悟空传》。
        "
看过,2017-07-13 13:54:49,还行,14," 这是一部爱情片，然后才是神话片。不知道是导演和编剧的功力差还是剪辑有问题，有的地方衔接的莫名其妙。演技最好的是倪妮和乔杉，彭于晏和余文乐耍帅成功。爱情部分哭了。哮天犬好萌。应该三星半。
        "
看过,2017-07-08 23:07:05,较差,70," 每一个人一个故事，各种插叙各种闪回，人物呆板，想体现主题就强行让人物生硬转变，简直就是搬硬套得把几个人扯在一起。反派身边全是一众反骨，何愁不被灭。至于各种致敬，麻烦手段高明些。这破故事我也能随手编几个。
        "
看过,2017-07-15 02:50:32,很差,14," 一开场就从倪妮的假睫毛和潦草的接发出戏，基本功就这样，还指望特效有什么细节，果然天蓬那飞刀质感啊，塑料板一样。这电影有太多不合时宜的反高潮，导演和演员都要负责任，全片像是一个失控的烟雾弹，就放在那炸掉又烂掉。人间一大场戏编剧以电视剧桥段保驾护航，直接拍成抗日片的风骨，人戏接疯魔。
        "
看过,2017-07-13 19:28:44,推荐,7," 为了情怀也是要给个星，对原著有感情的就不要抱什么希望了，经典台词只出现了一句，最经典的几句片尾用字体涂鸦了几个画面演员我只认识俞飞鸿和彭于晏，果然是暴露年龄吗？
        "
看过,2017-07-24 13:16:26,推荐,3," 不错的商业电影，特效比不上西游伏妖篇，剧情和选角好一些。配乐是泰迪罗宾，仍然宝刀未老，主题曲也很动听。缺陷就是不够细致，比如郑爽演的阿月，寸草不生的苦寒之地，如何会有白白嫩嫩的小姑娘，现在的流量明星就是偶像包袱太重，画个村姑妆容不会掉粉
        "
看过,2017-07-18 02:27:16,还行,6," 披着《悟空传》的皮，讲着《犬夜叉》的部分剧情，还没人家讲得好。既然想脱离《大话西游》的影子，那就花时间仔细建构自己的世界观，把故事讲好啊，唉。
        "
看过,2017-07-13 23:03:10,还行,5," 是一部还不错的商业片，专注地讲了几段情史，认真地煽了情拍了打戏加了特效，要燃有燃，要泪也有泪，但就只能做到这样？如果仅仅是这样的话，还不足以称自己是《悟空传》。
        "
看过,2017-07-18 14:25:37,很差,2," 俞飞鸿真是美美美！变形金刚·天尊哈哈哈。。。居然是倪妮的妈？？？编剧司马！！其他真是不想看！！！！剧情一塌糊涂，感情线太恶心了。剧情好像参照了大话西游，西游记等一系列西游记及其衍生作品。特效抄了变形金刚和奇异博士吧哈哈哈
        "
看过,2017-07-15 10:04:12,很差,17," 感觉是这些年在电影院里看做最无语的电影。看完脑子里就三个字“有毛病”。而且这个配乐我真是服。。。
        "
看过,2017-07-15 11:06:13,很差,19," 本来一部有彭于晏的电影就注定不会好看了，居然还把女神俞飞鸿搞那么丑
        "
看过,2017-09-20 14:03:38,很差,2," 看来我的眼睛一时是好不了了
        "
看过,2017-07-09 23:30:58,还行,11," 感觉看了一部网大.
        "
看过,2017-07-13 11:48:26,较差,40," 故事讲得乱七八糟，看完啥也没有记住
        "
看过,2017-07-12 13:22:55,力荐,160," 没有看过原著 依然会觉得原著的架构很奇妙 彭于晏的猴子没让人失望
        "
看过,2017-07-16 19:27:02,较差,4," 热血不是无脑，精美的美术和点睛的音乐也无法弥补剧情掉线而衍生的种种不适应。可以说是优缺点非常明显，不过地面那段傻逼到极致的剧情让整个片子都掉线了，直接导致抒情部分的弱鸡。而且每个人物都不深入，悟空传的精髓全靠台词说。如今电影里竟然还有如此单薄立不住的反派，使得片子沦为笑谈。
        "
看过,2017-07-13 10:06:34,推荐,20," 被彭于晏、余文乐、欧豪撩到不行！！倪妮、郑爽、俞飞鸿也都美到不行！阵容、特效、剧情都超强没毛病，感情部分也很打人！这为什么是部只有123分钟的电影，没有看够怎么办！
        "
看过,2017-08-26 19:13:35,很差,1," 悟空传这本书我应该看过，但是印象全无，所以应该是不好看。这片子台词不知道是哪个“大神”写的。能做到句句尴尬，也是不容易。配乐也有非常大的问题，分分钟出戏。别的也就不谈了。
        "
看过,2017-07-13 23:02:40,较差,22," 《大圣归来》的时候，很多人说从中瞧见了当年《悟空传》的影子，如今真轮到《悟空传》上映，留给我们的却是一地鸡毛。先看的无特效版，又去影院补了张票，总算是对得起今何在了。
        "
看过,2017-07-16 21:48:16,推荐,4," 妈蛋，哭成狗了，不知道到底点了我哪个穴，反正后半部分只要彭于晏和倪妮一同出镜，就忍不住哭。由于不是原著粉，所以可能更能跳脱出来看吧，没有期待，所以也没有失望。动效出彩，故事一般，小彭好帅！PS：谁允许你们把俞女神搞成这样了啊！
        "
看过,2017-07-13 08:06:57,较差,35," 期待越高失望越高
        "
看过,2017-07-09 11:23:48,推荐,32," 电影挺好看的，特效和剧情都不错。唯一的不足是郑爽，她真的是整得认都认不出来了，而且演技毫无进步，竟然连欧豪这种没什么演戏经验的都比她强，也是无语了。。。另外，故事跟“悟空传“毫无关系。原著党就别寄情在这部电影上了~~
        "
看过,2017-07-13 02:50:13,很差,95," 打一星是因为最低只能一星…只有不会叙事的导演才用特效撑场面，问题是特效也……感情线铺垫的太粗了，节奏也平…原著怎么会被改成这样…为什么阿紫死的时候突然就变成MV了…这天地你们奋斗过不在乎结局…可是我在乎啊！我在乎的不是我看了一部烂片，而且我满心期待买了巨幕的电影票还看了一部烂片！
        "
看过,2017-07-15 19:22:16,还行,2," 原著黑觉得比原著好看欸~上圣天尊真惨，不仅造型丑，还管不住女儿女婿…我男彭友这么帅，还是被二郎神抢了戏…不想承认，全片绝对的主角是金箍棒
        "
看过,2017-07-13 02:27:32,很差,71," 两星，看之前留了太大的念想减一星。本来是评不下分的，后来想一想还是评了。这就是个挂了悟空传的同名CG，完全看不出电影的感觉。伏笔倒是收的差不多，如果孙悟空停在打上大反派的那一刹那其实还能加点儿分，给观众留点念想，但是……嗯……短评的最后送给编剧和导演一句：欲戴金箍，必承其重。
        "
看过,2017-07-13 09:17:23,还行,17," 空有特效，以悟空为噱头，拍的是什么鬼，悟空来不来就吼，醉了！混乱不堪！
        "
看过,2017-07-10 21:53:54,还行,5," 作为郭子健的脑残粉，我想说，希望下一部真的要好好找个编剧了，不能浪费了一身的武功啊！
        "
看过,2017-07-11 19:44:47,还行,24," 夹带私货，群魔乱舞，最出彩的是人造晚霞抓妖云。肯定比郑宝瑞的西游系列好，但还是二了点。这个悟空在魔幻化和灵性两个方面都不够带劲，故事内核也有些羸弱。欧豪和郑爽这对，全程都在尬演，太尬了，完全没有存在的必要。2.5
        "
看过,2017-08-22 20:30:45,很差,1," 还是他妈大闹天宫啊
        "
看过,2017-07-16 22:36:56,推荐,3," 看完了，电影本身两星，加一星给彭于晏+余文乐，再一星给丰收娘。感觉…是《悟空传》的同人电影，跟原著关系不大。我应该是原著党。特效不错，不容易晕。
        "
看过,2017-07-13 14:24:00,很差,24,
看过,2017-07-17 21:37:25,很差,10," 神经病！
        "
看过,2017-07-15 16:23:57,很差,3," 想给年初的《西游伏妖篇》道个歉，初中生谈恋爱的傻逼剧情负分，没有一个角色讨人喜欢的人设负分，泛滥到成灾的慢镜头和难听的音乐负分，就这电影还有脸叫《悟空传》更是负分中的负分。看了这么多西游记电影才会明白，就算是周星驰徐克拍的所谓烂片，那也不是郭子健之流可以轻易追赶的
        "
看过,2017-07-15 06:53:23,较差,6," 冲着悟空去的，可惜一点都不悟空，想想西游记，还是被过度消费了，或者高估了。和新情人看和旧情人的故事，然后说声再见。
        "
看过,2017-07-13 10:42:43,还行,8," 及格分吧，毕竟有点失望的。台词改的很无语了，但总归也有亮眼之处。
        "
看过,2017-07-13 17:23:58,力荐,8," 开始觉得至少是神奇女侠的水准，末了特效划开时代了。几年前周星驰那一版的末尾惊鸿一瞥又相形见绌，丢人到姥姥家了
        "
看过,2017-07-21 10:03:27,还行,3," 没看过原作，一看只有5.5分，以为特别难看，但是陪老爸去看电影，他喜欢看特效没办法就去了。比想象中的好，也就一般难看吧，可惜了这个造型无法完美展现彭于晏的帅，某女主也是疯疯癫癫莫名其妙的不知所云，我觉得把全部女角色的戏份删掉可能能有七分
        "
看过,2017-07-15 09:58:01,很差,14," 原著党别去影院了，心会碎成饺子馅的
        "
看过,2017-08-24 22:52:23,较差,1," 【2017.95】什么玩意儿
        "
看过,2017-07-16 05:31:35,较差,7," 把花在特效上的钱都用在讲故事上就好了…
        "
看过,2017-07-13 17:30:58,很差,28," 剧情支离破碎，故事没有任何代入感，人物弱智不堪，搞笑牵强刻意，明明是个奇幻片，搞笑还需要靠东北腔?还动不动就开启mv模式谈莫名其妙的恋爱，所有演员演技全程尴尬，尤其倪妮。看了一半果断逃离电影院。这种电影的存在完全就是侮辱观众，以及骗钱。
        "
看过,2017-07-14 10:47:50,还行,8," 很差说不上，但确实不太好，豆瓣评分是公允的。不论原著，影片主要的问题是没有惊喜，想象力极度贫乏，从剧情、特效、表演到抖机灵的幽默，全都在意料之内，而且逻辑情感剥离，观众全程都只是一个旁观者，情绪完全无法被调动起，观感基本就是“哦，他哭了”“哦，他很生气”。西游降魔篇都比这部要好。
        "
看过,2017-07-13 02:43:41,较差,6," 完全就是西游版《匆匆那年》
        "
看过,2017-07-14 11:42:13,很差,3," 傻逼。
        "
看过,2017-07-15 20:19:45,推荐,7," 对倪妮路人转高级路人
        "
看过,2017-07-13 11:09:46,还行,127," 被郑爽惊艳到
        "
看过,2017-08-24 10:53:48,还行,1," 如果没有改好的决心，就不如老老实实按照原本来拍。世界体系混乱，弄成哈利波特魔法学院学员作乱，仙二代玩任性弄垮家业，女天尊玩机甲酷似神奇女侠，天蓬和卷帘似乎弄错躯壳，感情戏无端纤细杀时间，猴子造型弱，棒子造型帅；猴子战二郎神太过动漫，何必贴个真人脸；好莱坞特效包没买全质量参差不齐。
        "
看过,2017-07-10 22:26:19,还行,16," 基本认可郭子健对于故事的改编和处理，把原著宿命式的抗争拆解成对抗天尊的”神权“与”人权“的斗争，画风具有港漫的热血风格，特效处理不错，但在角色塑造上出现了一些残缺，结尾的煽情到显得过犹不及，余文乐的杨戬和乔杉饰演的卷帘都挺令人印象深刻的，小说是悲怆的宿命史诗，电影是纯粹的商业大片
        "
看过,2017-07-13 19:49:00,推荐,10," 这「西游记」取得真是真经，但如来不是中华民族依托的精神领袖，孙悟空才是，他象征的「自由」「反抗」浪漫主义革命斗士，在现下语境，让人有了更多不同的向往。（7.0/10）
        "
看过,2017-07-14 10:49:51,还行,14," 悟空终于知道接吻的时候要闭眼了。
        "
看过,2017-07-16 16:05:01,推荐,3," 说热血也热血，背景音乐一段段的单独拎出来很不错，但是一会儿热血的紧接着就是抒情煽情的，让人措手不及，非常不适。看完电影变成倪妮黑了。
        "
看过,2017-07-13 11:57:08,很差,40," 国产魔幻，你就想想吧
        "
看过,2017-07-22 11:22:15,较差,2," 原著本身就非常弱吗？感觉编剧基本没有看过西游记，整个质感并没有任何美感。剧情从人与命运的抗争缩小到了卿卿我我，格局之小令人震惊。开头三十分钟更是充满了各种尴尬的冷笑话，看得我鸡皮疙瘩直起。如果不是彭于晏大部分时间都真实面目示人，还有人会去看这部电影？
        "
看过,2017-07-14 21:53:54,还行,4," 俞飞鸿有些角度看着像王菲
        "
看过,2017-07-14 21:30:08,较差,2," 我一个猴子苏，初中时代还在考试作文里引用过书中原句的人……真的忍不了，俗不可耐，一团稀烂，绝大部分情节和台词看得我尴尬癌都出来了……即使这只猴子是彭于晏演的，原身还长得像地狱火，也不能忍！！！
        "
