是否看过,日期,评星,赞成数,评论内容
看过,2017-10-14 21:31:42,推荐,8," 用青春片来包装并革新类型片，抓透了谍战片那些套路，最后的大高潮真是让人心惊胆战。
        "
看过,2017-10-18 11:36:12,还行,7," 巧妙地用剪辑之功遮盖住语焉不详的部分，将观众的注意力都扭转到一个既定视角，做选择（考场内外）与输赢置换，从而棒喝应试体制，以及潜伏在它背后的阶级鸿沟。但一个好节奏并不能解决所有问题，角色的急刹急转令整个故事都有种巨大的悬空感，落不到实处也戳不到心里。
        "
看过,2017-07-23 02:29:07,None,32," 日影的典型攝影和剪輯+美國大片劇情走向+泰國廣告的電影啟示。全程緊張，主演韓國臉不違和，女主的身材和長相演技我太喜歡。暑期檔黑馬，驚喜之作。
        "
看过,2017-11-17 22:48:38,推荐,16," 念书时我没做过弊，也没帮人作过弊。有的老同学，把当年传小抄当成青春回忆，我也能理解。只是当年我们都没有想过：有的孩子学习差，靠抄混考试，而走上社会后早有老爹老妈为他们的前途打包票——念书，在他们真的只是体验生活；有的孩子好好念书，工作后却只能拿微薄的薪水，成为高生存压力人群。讽刺
        "
看过,2017-10-17 02:42:57,推荐,11," 只是再一次证明了：阶级级差无法被轻易跨越。女主最后自首就能迎来更好的人生了吗？世界最后还是女二男二他们的。片子本身的节奏感掌握的不错，如果没那么长的话也许会更好。不过，看看邻国的电影都进阶到什么程度了，我们呢？
        "
看过,2017-10-15 21:19:09,推荐,3," 蛮符合人性的微妙与真实。
当然，大陆考生可能记忆力更强，心理素质更古井不波
        "
看过,2017-10-16 16:08:12,力荐,6," 回想起我帮同学们提供答案的青春啊，我可是平时帮作业，默写报答案，背书唱双簧，考前押题，考完心理辅导一条龙服务，而且我还免费！
        "
看过,2017-10-11 01:38:39,力荐,18," 把考试作弊拍成紧凑复杂谍战大片，超惊喜赞叹，尤其考试时各种小花活意外，酣畅淋漓多线索镜头剪辑，STIC考试重头戏追逐惊险刺激，犹如《碟中谍》《猫鼠游戏》合体。利益熏心男主从诚实憨厚变腹黑，咄咄逼人女主却反省，穷人对社会不公报复，教育体制腐朽与弄虚作假，唤醒学生时代记忆，望到手心冒汗
        "
看过,2017-10-14 16:41:44,还行,10," 越老实的人坏起来约彻底。我的小班克好可爱哦，想看他考试的时候裸体。（非常，完全裸体，不要穿一件）
        "
看过,2017-10-14 21:12:35,推荐,13," 最大亮点是考试现场，看得我心跳到小舌头；最大败笔是男女主角转变生硬、还可以继续挖阶层差异导致命运不同这层深意，可惜停步在了强行浪子回头上
        "
看过,2017-10-13 21:16:15,力荐,12," 啊！這題材！這拍攝手法！這剪輯！絕了！！！看完感覺自己的智商太低了！！！Non（班克）太帥了！以及深深地感到泰國不僅廣告創意牛逼 連青春片都能拍的那麼屌！！！！十分讚嘆了！
        "
看过,2017-10-17 01:49:43,力荐,5," 演技在线，节奏强悍，行剧流畅，惊心动魄。欧洲片式的矛盾交代，韩国片式的镜头运用，美式谍战片的节奏推进，看这部电影的感觉像不止在看泰国片。然而却即揭露了学生社会的客观矛盾又引发了观众对问题的反思，好电影从不止步于看着精彩这么简单。而本片最后向价值观正确低头进行强行反转更是无比讽刺
        "
看过,2017-10-15 22:04:27,力荐,12," 由衷佩服，这调度玩得飞起来了~手段老辣！摄影剪辑配乐…各部门的好话别人都说过就不废话了。这就是完美的商业片啊：作弊大谍战，娱乐性能喂饱各种叼嘴的影迷，还能拖出一连串关于教育腐败、社会阶层、贫富差距甚至命从天定的忧国忧民思考…强！回首当初电视台前她帮他整理仪容那段暧昧戏感到唏嘘不已
        "
看过,2017-10-29 01:33:26,还行,6," 煞有介事地拍了一个很简单的故事，但泰国片拍出了这样的节奏确实非常棒。剪辑、运镜、服装、布景都相当好。
        "
看过,2017-10-25 18:57:43,推荐,11," 表面拍的是考试作弊，其实在讲社会阶层跨越的起跑线问题，受限于商业电影的格局，没能把这一题材的严肃和残酷挖掘出来。原本以为是剧本厉害，没想到视听语言也不含糊，甩出其他豆瓣高分热门片太多。另外，女主角长得很美啊……
        "
看过,2017-08-19 13:23:06,推荐,10," 人无一技之长傍身，就等着被社会碾压吧…是的，有个好爹算是得来最不费工夫又最有效的了
        "
看过,2017-10-14 23:45:07,推荐,4," 剧本剪辑纯熟，通过对节奏和镜头的把握，硬生生把作弊拍出谍战片感觉，女主角拿着2B铅笔步入考场一幕，浑如手持匕首即将舍身一击。在对友情、亲情、爱情的铺写中，逐步揭开教育系统弊病、贫富阶层不公等社会现实，对年轻人的冲击乃至摧毁，结尾冲淡了对抗性。
        "
看过,2017-08-06 20:53:36,推荐,43," 結局現實又讓人唏噓，班是被迫走上一條自己原本不想走的路，最後竟也沉淪。
        "
看过,2017-10-14 18:05:33,推荐,24," 很多人说作弊不是犯罪，然而作弊题材的电影却可以百分百带入犯罪片，似乎也暗示了些什么。导演手法非常纯熟，完全可以带着观众走，看完很有启发。
        "
看过,2017-10-13 22:59:48,推荐,12," 非常别致新颖的青春校园题材，稳准狠地瞄准考试这件每个人都有共感的事儿挖掘，各种小技巧瞠目结舌（有些骗术片的影子），确实是“煞有介事”一般的小题大做大片质感，配乐、慢镜头的配合相当聪明，营造出一种“燃”的情绪，厉害，印象深刻。
        "
看过,2017-10-13 22:50:39,力荐,16," 全程看的紧张又抖腿，普通的考试问题刻画的如此紧张悬疑。确实厉害。不过最后十几分钟的主旋律看的确实没多大真实。力荐反社会题材。哈哈哈。
        "
看过,2017-10-21 00:14:10,力荐,7," 我的天啊女主超级美！！！女二也好看！男主男二也不错（…）反正女主超级美！！！
        "
看过,2017-10-15 14:03:53,推荐,12," 穷人家的孩子真是太惨了
        "
看过,2017-12-09 23:00:47,推荐,8," 这个结尾的微妙之处在于，我们可以从中看出东西方价值观的差异，强行政治正确，就是牺牲个体的福祉，来强行为社会正义寻找借口，而如果要是好莱坞电影，很显然是两位主人公从此过上了靠作弊发家致富的生活。
        "
看过,2017-10-14 13:04:16,力荐,10," 四星半。將學生作弊的主題拍成了懸疑大片！出色的剪接與節奏把控，130分鐘毫無冷場，相當好看！雖然再怎麼誠實，還是會被社會欺騙，但聰明地騙過所有人，卻因此失去了最重要的東西，贏了也是輸！結局有些可惜，若停留在女主握門把的那一刻，高度又不同了。
        "
看过,2017-11-23 18:07:18,推荐,7," 虽然两道交错的人物弧光有些刻意为之，但这清脆的节奏感和铿锵的视觉语言真是好。
        "
看过,2017-10-14 22:04:41,力荐,11," 既有青春片的热血、情愫与遗憾，也有社会派的黑暗、现实和控诉，甚至有谍战片的智斗和紧张，虽然拍作弊，也最终坚持善的价值。删掉的照片是同阶级的异类，退掉的群里是不同阶级的过客，只能反目收场。学霸即使有智商，也改变不了命运，只能坚持自己的选择而已，底色真是无奈啊。四星半。
        "
看过,2017-10-11 00:53:06,推荐,11," 题材切入有趣，唤起了一些学生时代的记忆，虽然我没体验过作弊吧。STIC考试那场重头戏拍得真是惊险刺激，全程跟着紧张得不行，罪案片的拍法想起猫鼠游戏、极盗车神之类的电影--虽偷盗行为本身不齿，但从国情和人情上为之找到了出口，还有了点热血和感动。女二好看，片中题略简单...有若干植入广告
        "
看过,2017-08-30 16:18:35,推荐,40," 那些说女主不好看的，女主明明长得这么高级，而且演技在线你居然还跟我扯长相？
        "
看过,2017-10-13 22:02:33,力荐,38," 电影中关于阶层固化的刻画蛮“中国”的，男主人公最后的“黑化”令人惋惜，但也不忍责怪。女主有张名模脸，演技很好，前途无量
        "
看过,2017-06-09 00:38:52,推荐,35," 这是我第一次在电影院看泰国电影，而且还是部喜剧片，真的远超我预期。本质上就是学霸带领一群学渣作弊的剧情，配上好莱坞大片式的配乐和摄影，气氛搞起来感觉像在看谍影重重。而且用这么宏大的方式讲一个青少年作弊故事实在给人迷之笑点。女主演技很在线啊，那句“选择在我”实力圈粉，Lynn老师V5！
        "
看过,2017-10-09 22:14:51,力荐,18," 在众多同事面前抱住男主的看板抚摸他，可以说是我career的新顶峰了吧。泰国杜鹃的演技可以说是力压中外野模了。剧本，演技，节奏，颜值，全都在线，不火才怪。
        "
看过,2017-10-17 03:30:24,推荐,11," 阶级固化、贫富差距、教育腐败，金钱和教育勾结，考试拍的仿若盗梦空间一样悬念叠加，结合记忆宫殿和《贫》的剪辑序列，隐藏的是一个阶层对另外一个阶层的阴谋和对峙。
        "
看过,2017-10-10 23:00:50,还行,18," 6.7/10，想起了《猫鼠游戏》。得益于编剧和导演对类型的谙熟，用特工片的思维和节奏去拍一个犯罪青春片，挺好看的；剪辑的抖机灵是加分项；结局的处理稀释了前面情绪的积淀；配乐似乎有点过了，如果把音乐轨拿掉，很多高速镜头的观影体验就会像广告一样～
        "
看过,2017-10-22 11:08:37,推荐,3," 自以为挑战的掌控者，其实幕后另有黑手，践踏别人内心那点儿微不足道的希望。所谓的双赢都是别人天平的砝码，伤害已经造成，抚摸并不能暖化已经冷酷的心。
        "
看过,2017-10-14 20:18:23,推荐,7," 真的拍出惊悚片的刺激感了，全方位佳，真心服气！
        "
看过,2017-11-06 05:01:08,还行,6," 本以为树立了新的类型（作弊片），结果只是一部教育片，深度也只是央视级。胜在剧本写得好，拍摄剪辑也到了准一流（广告片底子好）。 
PS：本篇的节奏设置，超过许多韩国电影，向好莱坞看齐啦
PS：这是我看的第一部泰国电影 
PS：中国的故事，泰国拍了且拍得好看，华语电影人之耻啊
        "
看过,2017-10-15 20:50:13,推荐,3," 其实可以聊的地方很多，导演无论是剧情还是镜头语言都处理得很细致，但又都设计感很重。这也是为什么最后会那么突兀，从剧本来看确实处处有铺垫，但是情感上依然说不通。ps他和小章是我今年见到最少女心怦怦跳的银幕情侣之一了，妈的，搞成这样很生气。
        "
看过,2017-08-06 02:14:06,力荐,32," 反其道而行的小聪明，把考试作弊拍成一场谍战大戏，时间、规则及监考的紧迫感步步紧逼，氛围渲染够足。除了抓到一个颇有新意又引人入胜的题材以外，影片还不乏对人性的权衡，结尾又有上升。剪辑出色，表演到位，130分钟扎扎实实地完成了几场考试的主线叙事，支线也很有趣，并且节奏控制得游刃有余。
        "
看过,2017-10-09 19:50:36,还行,6," 嗨呀 说到底什么都不如有钱好 
        "
看过,2017-10-14 20:19:02,力荐,15," 完成度非常高。类似技法托福笔试时期闹得很凶，后来机考加不断扩题库。老美永远低谷亚洲学生应试能力。最后终于靠“你能都背下来，我送你赢”的逻辑稳住阵脚。
        "
看过,2017-10-13 16:23:24,推荐,6," 班克也太像二宫了大哭
        "
看过,2017-10-15 22:10:38,推荐,4," 拍的是真好，这么一个简单的故事拍得剧力万钧，让人喘不过气的紧张，只能归因为主创对于类型片操纵的娴熟。但同时这也是个我们国内注定拍不了的故事，先不说审查了，光片中为了好看而牺牲合理性的情节设计在剧本会上就能被喷死，这也是很多剧本从初期兴奋到疲劳难产到最终流掉的主要原因。
        "
看过,2017-10-13 22:10:26,力荐,12," 五星好评！！！结局算是意料之外情理之中……女主超级有气场和气质！不接受攻击她长相的一切评论！！！
        "
看过,2017-10-13 19:55:35,较差,15," 不失为一部成熟的商业制作，类型化到看不见丝毫的稚气。但完成度看似很高的背后，剧作其实仍然过于依赖主体的创意，叙事存在的问题都试图通过音乐节奏蒙混过关，于是人物在片面的描写当中全部失了真，只能靠咬着话题不放的廉价剧情来应付观众。★★
        "
看过,2017-10-17 17:09:15,推荐,9," 大鹏在缝纫机乐队中已经为本片做了中文版主题曲——都选C
        "
看过,2017-11-22 22:11:26,力荐,4," 一场场考试看得真是感同身受，太紧张了，跨国考试简直拍出了谍战片风格！小成本佳作，女主好帅气！
        "
看过,2017-10-18 01:46:53,力荐,5," 题材是真心好，类型而言对惊悚的借鉴还蛮多的，但居功应该还是配乐提了气，几处表现得很有张力，尤其要吊胃口或者装逼时氏奏效的，有些桥段处理也就一般般，厉害在于把作弊可能带来的弊端全都展示了，分寸感很好，可谓用心良苦
        "
看过,2017-10-23 22:47:10,推荐,5," 男主黑化和女主洗白太突兀生硬，这是最大的缺点。真实事件改编增加了一点传奇色彩，以这种流畅节奏呈现增加了观赏性。
        "
看过,2017-10-10 17:38:59,推荐,6," （其实应该是3.5）和昨天看的《出租车》一样，拍现实的题材；体现阶层分化的社会问题；刻画人的卑小和人性的复杂；可惜都还缺一点力，韩国沉于煽情，泰国溺于制造紧张感，但都难免囿于套路了。#两部都是过誉的电影，但在如今现实荒诞漫天玄幻的我们电影圈，这样的过誉也珍贵……荒诞。#
        "
看过,2017-11-17 23:29:19,推荐,5," 导演的节奏感很好，情节很紧凑看得很燃，实操作战一段十二罗汉既视感。不过人物塑造比较粗糙，最后男女主的转变特别生硬。PS：Lynn一定是爱Grace的！
        "
看过,2017-08-26 10:50:41,推荐,11," 作弊这件事居然能拍得这么帅这么燃，令人大开眼界！抛开传统青春片的一切窠臼，增加了武侠动作片的概念设定，剪辑太棒节奏太好。观赏性太高！
        "
看过,2017-10-21 16:18:53,还行,8," 被一惊一乍的配乐和慢镜头搞得很烦。对正义的解释太过粗暴。泰国年轻演员可爱的。
        "
看过,2017-10-21 23:13:25,推荐,4," 教人怎么拍青春片：不耍帅一样可以很酷。配乐与情节安排令全片节奏感把握得很好。白人考官步步追赶的身影，仿佛是ETS权力的炫示。回味起来觉得片中大量触及社会的撕裂伤口，还是挺难受的。
        "
看过,2017-11-27 07:40:39,推荐,9," 女主和我表妹相似度达95%，身高发型都一样，好感大提升，看完真想给人在高三的她推荐这部电影。观影很有同感，中国学生咱都知道。电影从摄影、剪辑、叙事上已经非常成熟，演员也都演得好。看看人家泰国电影拍的，对中国电影pia pia打脸，国产的那些青春电影都是什么瞎JB玩意。
        "
看过,2017-10-17 00:34:20,推荐,2," “抱歉，有钱人就是可以为所欲为的，而穷人只能互相为难。”
        "
看过,2017-12-09 11:17:03,推荐,1," 类型混搭成功！
        "
看过,2017-10-13 19:30:11,推荐,6," 《天才枪手》：想不到竟然是泰国率先跳出校园青春片陈腐的窠臼，以考试作弊事件反映社会问题，具有很强的现实意义。作弊方式花样翻新，情节也随之递进深入，拍摄手法十分新颖，出色的声画搭配拍出了碟中谍般的惊心动魄和争分夺秒时高度集中的紧张感，令人欲罢不能。小鲜肉就可以颜值实力兼具。★★★★
        "
看过,2017-11-27 12:09:31,推荐,2," 男主胜在帅气，女主胜在气质，《天才枪手》胜在题材新鲜节奏明快，一场考场作弊案被导演拍成了一部教育谍战片，燃倒是燃，看起来很牛逼，但是逻辑漏洞较多，角色的性格转变也略显刻意，缺乏对人性的深度考量，最后的自首是败笔。
        "
看过,2017-10-13 21:22:59,推荐,6," 音效！音乐太加分了！那些个刷刷刷的涂机读卡特写抓心挠肝的！早知道考试给人抄答案帮人写卷子这么赚钱，当年也大捞一笔啊！那些白抄我卷子的都站出来！ps，真实体验过当着老师换卷子的人表示那是相当刺激！！！以及小嘴儿王大陆真帅！@首都中华店
        "
看过,2017-11-18 16:26:56,推荐,13," 在紧张、刺激和悬念的外衣下包裹了一个令人心酸的故事：贫富差距、社会的不公与潜规则，让底层的人即使不作弊也无法的得到生活的善待。不喜欢结尾，为了传递正确价值观，并制造反转效果而拔高女主，黑化阿班。这样的结局太压抑，富孩子即使被取消成绩，生活也不会有太大影响，但穷孩子的命运却被改写。
        "
看过,2017-10-25 22:04:08,推荐,10," 从明天起 世界就是我们的了  这一幕真是心酸极了 阶级固化的社会 富人眼前有一百条出路 穷人永远是一堵墙 
        "
看过,2017-10-19 11:08:55,还行,8," 破烂结尾倒扣一颗星！虽说每个人要为自己的行为负责人，但是毁了人家的加害者没资格对受害者这么说！
        "
看过,2017-10-14 23:57:28,力荐,13," 为斑克爆灯！！！！
        "
看过,2017-09-21 07:28:36,还行,25," 對影射的SAT考試非常熟悉，親身經歷亞洲考場成績被取消的一次。幾年前在台灣考試，聽同學說教育機構發的「機經」里有一樣的題目后難受了好一會。後來才明白有時候你以為選擇的人生簡易模式其實是設置了hard mode。看微博評論說可惜片尾「政治正確」，所以這個年代作弊受懲罰僅僅為了「政治正確」？
        "
看过,2017-08-23 23:39:01,推荐,6," 特別好的一個cross over⋯⋯類似日本動畫喜歡做的把校園劇惡搞成偵探劇那種玩法。結尾的處理也挺有趣，居然選擇了一個十分符合人物性格走向但是又少見的反轉處理⋯雖然處理得有點尷尬⋯一句話，導演心野膽子大，無得輸
        "
看过,2017-10-13 23:52:21,推荐,6," 厉害，女主太尽职了，为了完成任务这么拼！
        "
看过,2017-10-15 14:09:27,还行,13," 女主的脸跟从小到大身边的学霸们一模一样。
        "
看过,2017-10-15 18:05:54,较差,13," 有这么点精力，为什么不好好学习。
        "
看过,2017-10-09 22:48:02,推荐,13," 已经选了青春题材中相对新颖的角度，还把它当谍战、犯罪片拍，简直妙哉。处理的特别稳，配乐的点踩得非常准，节奏处理的特别紧张，如同坐在考场的是自己。
        "
看过,2017-10-13 22:59:32,推荐,6," 穷人的骨气是可以被收买的 只有富二代的爱情才是真实的 😂
        "
看过,2017-10-13 22:46:34,力荐,7," 一部反应教育和人性的青春犯罪片，节奏非常棒，女主也很出彩。紧张过后还留有反思，结局有人说突兀，我倒是觉得现实就是这样，没错。
        "
看过,2017-10-14 20:31:08,推荐,6," 4.5 是今年的这一部“希望能在电影院里被类型片彻底地操控、摆布、共情”的电影，也是个人看过泰国类型片中最成熟的一部（因此多半星）。类型混搭玩得虽套路但自信到飞起，主要人物心理轨迹转变也完整可信。即便后半段有几场为了激化矛盾而或生硬或强塞的戏，依旧令人从生理到心理上都欲罢不能。
        "
看过,2017-10-18 01:02:01,还行,4,
看过,2017-12-22 22:03:01,还行,6," 最后你发现，漂亮的人还是没有聪明的人性感。但是不管是漂亮的人还是聪明的人，都给有钱的人陪葬了。= =
        "
看过,2017-10-09 22:37:09,力荐,12," 四星半，年度最佳候选应有一席。把考场拍成了战场，比打仗还要惊心动魄！尤其是最后一场作弊，简直了！女主丑绝，但靠演技发光，男主略帅，但也略渣。本片能在国内奇迹般的上映的原因只有一个，那就是结尾给扳回来了。最后，为2B铅笔打call！
        "
看过,2017-10-09 23:27:43,力荐,11," 太惊艳了，将考试作弊这件小事拍得跌宕起伏，险象环生，借鉴了类似谍战片的类型模式，类型嫁接很成功，特别是在悉尼跨国作弊的段落尤其精彩，对泰国电影刮目相看。结尾如果在类型上做得再彻底点，女主最后再干一票，拍个续集，那就更棒了。
        "
看过,2017-11-19 05:31:08,推荐,1," 结局？？？
        "
看过,2017-10-13 23:00:15,还行,7," 故事剪辑配乐各方面都挺好，纯粹个人不喜欢
        "
看过,2017-10-13 12:14:35,推荐,12," 【泰国】关于考试系统和剧情安排有些漏洞，尤其是下半部分感觉都快散掉了—但看到四个小主演要颜值有颜值，要演技有演技，也是看得开心了。第一次在院线找到了泰影的精彩，女主爸爸还演过《大笨象》，好感度upupup—看小琳意外想到“能解一元二次方程”的关晓彤，也是年度串戏了哈哈。
        "
看过,2017-10-13 23:15:24,力荐,21," 如果不是最后五分钟扭转了三观，我以为我在看的是阶级跨越的道德成本演示片。
        "
看过,2017-10-13 13:42:32,力荐,10," 燃爆的青春片，分镜运镜简直绝了，特别老道，很有灵气而且不匠气。剪辑也非常酷，媲美谍战片。配乐相当高级，pop+古典+电子，一听就有共鸣又不装高潮。满满的青春，干净，活力，又带出深刻的社会问题和体制问题。2男2女年轻演员都太棒了，颜值气质演技全面秒杀国内，不，是望不到背影那种碾压！
        "
看过,2017-10-16 10:08:16,力荐,5," 好看哦，除了结尾有点疲，但前面剧情紧凑人物饱满，悉尼的那个纪律老师真是吓死人。
        "
看过,2017-10-14 22:34:52,力荐,16," 碉！堡！了！幽默搞笑，又心惊胆战，看得心都要跳出来，牛逼的不能寄几，学霸万岁！
        "
看过,2017-11-02 01:11:31,推荐,1," 女主演技真心赞。
        "
看过,2017-12-08 15:09:44,还行,1," 各种拍的细节还是讲究的，小伙伴的话就是“导演真的学过”。但剧情太拖。最后的大作弊各种掉链子起矛盾过于drama失去了“真事改编”的可信性。前期的铺垫，身为一个从小帮人作弊从未被抓包的小能手，又觉得大而无当，并显不出厉害来。主角们近素颜上阵值得表扬，但是女主这身架子出戏。
        "
看过,2017-10-14 19:10:30,力荐,1," 前半部分考试部分紧张的把我都带进那种肾上腺素飙升的节奏.....
        "
看过,2017-10-14 21:50:54,推荐,16," 心有戚戚
        "
看过,2017-10-14 22:07:27,还行,9," 刚听闻作弊题材还以为导演为反道德的主题想出了什么解法去调和，结果拍出来的东西更扭曲（尤其是结局），另外恕我直言，实在没看出多少演技，也没什么华丽剪辑，反而是充斥着浮夸与做作。怎么看都是艺术价值较差，观赏性一般的作品。
        "
看过,2017-12-01 12:53:05,推荐,1," 为什么上海的顶级广告片都是泰国佬在接，别人活就是比你硬。
        "
看过,2017-10-13 22:13:01,力荐,12," 非常棒，很久就期待了，实际看下来也是不负观感。配乐尤其出彩。女主选角也很恰当。最后要说的是，不管托福雅思，全球作弊最大宗比例的仍然是中国人，泰国导演要不要过中国来交个版权费？
        "
看过,2017-10-15 19:10:24,None,4," 即使把作弊拍成谍战，情绪是假的，人物是空的，紧张感就只剩配乐了。#值回票价，只是我不喜欢
        "
看过,2017-10-26 13:38:49,推荐,11,
看过,2017-11-19 19:13:42,力荐,3," 穷人死里逃生，富人坐享其成。人生的选择题也许有人帮你选，实在不行还可以蒙，但人生的问答题，你答得上来吗？脑子用对地方的叫天才，用错地方便成了枪手——拿枪的杀手，“杀人”成瘾。改邪比作恶更需勇气。导演营造气氛和制造悬念的技法已入化境，作弊戏拍得比恐怖片还要紧张刺激、高潮迭起。
        "
看过,2017-10-13 22:49:15,推荐,11," 题材新颖造就票房冠军，作弊也能如此险象环生。几场考试拍出十足悬疑感，尤其悉尼大考这场戏，剪辑节奏出色，作弊方式不得不服。反观Bank一线，由单纯到要价到沉浸，被拖下水又被强行甩开，唏嘘时更见社会阶层和教育体制问题，最后Lynn强行转白的结尾还是淡了剧情。
        "
看过,2017-10-10 20:45:50,推荐,18,
看过,2017-10-10 15:20:07,推荐,7," 把考试作弊拍得跟谍战大片似的太惊喜了！节奏控制得特别好，尤其是后半段紧张得喘不过气，人物也写得不错，女主最后转变是急了点，但很多人说男主强黑化并不觉得，这种平时义正严辞一旦破戒拿了好处继而崩坏得毫无底线的人其实不少。女二长得像马思纯，中国版考虑下？8.5/10
        "
看过,2017-10-21 19:46:29,推荐,6," 班克的黑化让人伤感。命运对穷人似乎总是更残酷。女主虽然也不算富裕，但有全力支持她的教师父亲，还能考师范大学。可是班克就太惨了，被富二代殴打、失去奖学金、作弊被抓、被高中开除，一切都为了支撑靠洗衣服为生的老妈，唉。同样都是道德有亏，最终结局还是最穷的那个最惨，人也黑化了。
        "
看过,2017-10-14 16:59:10,较差,11," 不好看
        "
看过,2017-12-03 21:53:22,还行,2," 毕竟还是too young
        "
看过,2017-10-13 20:58:17,推荐,7," 和今年前几个爆款一样，看得出是不错，但也没好到哪儿去。
        "
看过,2017-12-01 22:41:20,推荐,7," 学生作弊这样的青春题材，排出了警匪片的紧张感。男女主虽为新人，不过眼神、动作都极为老练。唯一的不足是逻辑漏洞略多。
        "
看过,2017-10-15 00:50:42,推荐,5," 精通类型才能突破类型。
        "
看过,2017-10-24 14:17:03,还行,8," 我喜欢女主的长相！
        "
看过,2017-10-14 23:02:19,推荐,2,
看过,2017-10-17 23:56:57,推荐,3," 片子节奏感很好，立意正面，看到后面感觉好似武侠片一样，一个走火入魔一个立地成佛！女学霸演的很真实，是实力演技！而且那明显还是个行走的衣架子！
        "
看过,2017-10-22 18:43:50,推荐,8," 女主长得太爷们儿了，能随时开抡泰拳抽老师大逼斗那种
        "
看过,2017-10-13 13:37:29,力荐,6," 将纯白少年染黑需要几个步骤？打一顿就好了。Smart is the new sexy.
        "
看过,2017-10-18 19:54:19,力荐,10," “多少钱都不能让我做那样的事！”赞这句。绝对值得一看的电影，节奏气氛都很对。ps，没人觉得男主长得像Jony J嘛？？
        "
看过,2017-10-31 20:34:04,较差,10," 如果能停下来中学生般的自嗨，别那么怕观众走神，好好刻画一下人物，就不会这么不伦不类。
        "
看过,2017-10-15 23:09:13,力荐,6," 什么是高人？不只是聪明，而是能犯错，也能自我反省改错，哪怕要承担很严重的后果。看透人生，不怕犯错，不在乎平庸人眼中的嫉妒指责嘲笑，目标明确，直达结果。不受人影响，不在乎外人的眼神，再加上聪明的大脑，哪怕没有太出众的皮囊，也完美了。
        "
看过,2017-10-16 21:51:02,推荐,1," 男主写崩了啊！剧情不错，没做过弊的学生时代是不完整的哈哈哈！（看了个中文配音囧
        "
看过,2017-11-20 00:19:55,力荐,5," 没有觉得特别特别好，尤其是结尾有点扫兴。但坚持五星是因为女主太棒了，换个人就没这效果了。
        "
看过,2017-10-15 21:09:16,推荐,5," 为了金钱失去了琳，你不觉得可惜吗？某些人确实只喜欢钱，这样的人我也遇到过
        "
看过,2017-09-18 05:23:41,推荐,6," 泰国电影牛逼啊，被推荐了N次，果然超级棒！一看就知道导演拍广告或MV出身，配乐满分，剪辑节奏完美，人物弧光完整，通过一次高智商作弊折射出这个世界的操蛋和无奈，结局其实应该是彻底黑化的，这种强行洗白我不喜欢。
        "
看过,2017-10-15 15:55:54,推荐,5," 校园乃社会缩略图，考场是人生分岔路。批判与反思并重，娱乐和内涵兼顾。叙事、剪辑、配乐——三板斧耍得风生水起，几场作弊戏在惊心动魄之余令人耳目一新。于传统类型片范畴内另辟蹊径，堪称行业范本。国内定档前甚至不知道有这样一部电影，可以说是年度惊喜之作了。
        "
看过,2017-10-24 21:31:33,推荐,2," 作弊其实是一种瘾
        "
看过,2017-11-18 10:55:53,推荐,4," 文戏武拍，工整流畅，结局失望。
        "
看过,2017-10-27 00:07:31,较差,3," 没想到是如坐针毡的观影体验，基本可以说是“我的内心毫无波澜”了。好像想要讨论很多东西但其实都被强行回避了；几场作弊大戏也没有期待中精彩，而且大戏中间很冗余；归根结底，我对“作弊”这个题材就很有problem，本就是对错二分很难挖出层次感。
        "
看过,2017-10-16 07:59:24,推荐,1," 精彩。
        "
看过,2017-10-13 22:17:35,力荐,5," 果然是紧张刺激，全程无尿点，把校园青春片拍出了跨国谍战片的感觉。上一次看这种感觉的电影还是《逃离德黑兰》，惊险、跌宕、惊心动魄。三场作弊大戏层层深入，可以让所有年轻人产生共鸣
        "
看过,2017-10-14 19:52:26,还行,12," 技法不错，但看到后面有点审美疲劳。开学期末配合《垫底辣妹》服用，可以说非常德智体美劳全面发展了。
        "
看过,2017-10-14 16:29:45,还行,6," 只是拍出来青春片的另一种样子，其他的好像也都在意料之中，所以，并没有太喜欢和太大的惊喜，3.5吧。
        "
看过,2017-10-13 22:31:32,推荐,3," 有不合理之处，可不得不承认特别畅快，全程捏汗，酸奶都忘了喝，泰语都不觉难听了，啧啧你们组团玩泰国版Leverage算了，要智商有智商，要颜值有颜值，要财力有财力，要通力合作有合作，啥事搞不定，结尾一句话扭转“立场”这个招数看来不是锅内独家嘛，难得的院线泰国片，也甭管口碑了，赶紧试试新口味
        "
看过,2017-11-18 16:40:38,还行,12," 其实也算另一种意义上的“越狱”。男主的确学习好，但称不上“聪明人”。总得来说，都是人才。我不信这样的孩子，尤其女主，会打不通固化的阶层，永在社会金字塔的底部，即便一时沉沙折戟，碰到机遇也会再起。叙事上看似剪辑花哨凌厉，但其实节奏很拖。另，考场上传只鞋子和传只橡皮，哪个更高效安全？
        "
看过,2017-10-20 23:09:45,推荐,2," 换鞋，琴手，玩时差，2B铅笔条形码；审问排练，史提芬-巴演讲，悉尼追踪短信发送；花样挺多，可惜没在名校赞助费和阶级矛盾上再多下点功夫，热闹有余回味差点
        "
