是否看过,日期,评星,赞成数,评论内容
看过,2016-08-01 21:59:17,很差,25," 晒娃狂魔向太给儿子做的ppt
        "
看过,2016-07-29 16:44:53,较差,14," 2016华语特效大片三部曲（封神爵迹长城）开篇，从废土风+跑酷，转到哪吒闹东海的合家欢，以及申公豹秒变魔兽和城堡变航母的惊人特效，类型集大成者，还能学到历史课本上没有的姿势：原来雷震子也是姬家人。如果不是辣眼的3d无论如何都会期待下部的 东海那段我连李子雄都看出来也没找到陈小春）
        "
看过,2016-09-08 20:41:05,很差,11," 多厚颜无耻的人才能为这样的东西辩护
        "
看过,2016-08-12 00:10:39,很差,6," 这么多明星合拍一部全是槽点的电影，也是醉了。
        "
看过,2016-08-13 11:56:12,很差,18," 饶是我做好了准备，还是被一波又一波的惊喜震撼到说不出话……
        "
看过,2016-07-29 22:44:39,还行,8," 原本就是打算去吐槽的，结果吐了个爽。
        "
看过,2016-07-31 14:44:35,很差,22," 刚看完《封神传奇》，没想到这么一大片名角，竟然能拍出这么烂的片子，总能突破你的下限，千万不要去浪费时间。
        "
看过,2016-07-29 11:58:02,很差,63,
看过,2016-08-03 19:52:42,很差,19," 无嘈可吐，我只觉得眼睛疼。无奈地跟请客的盆友说，呵呵呵呃呃呃……
        "
看过,2016-09-08 17:16:46,None,8," 那个灵族的小孩怎么长得跟卫生纸似的。
        "
看过,2016-07-30 17:58:49,很差,43," 看了预告片后，我的反应是一定要去看这个电影。果然没有辜负我的“期望”，这是一个中国式奇葩，但又不同于以前任何一个中国式奇葩。它代表着资本因素对电影影响的极致，不缺钱，七八个视效团队随便做，呈现出史无前例的混搭视效风格，有些特效五毛钱不值，有些倒也还看得出技术。
        "
看过,2016-09-08 18:13:01,很差,15," 其实我挺佩服这帮演员的，演这么个天雷滚滚的东西，说着让人想掀桌的台词，居然还能不笑场。。。
        "
看过,2016-08-03 09:10:55,较差,5," 看完感觉身体被掏空。远不如藤崎龙的漫画呢。
        "
看过,2017-08-07 14:34:04,很差,2," 我辉哥怎么能接这种烂片啊
        "
看过,2016-07-31 14:48:02,很差,12," 真心觉得这部电影很好、不错、还可以的朋友，因为咱俩逼频不符，从现在开始，我们绝交。
        "
看过,2016-08-08 14:48:41,很差,7," 片如其名，姬雷，真鸡巴雷。多年戏骨，却成戏鸨，或戏婊，让人不忍目视。唉唉，可怜天下父母心，有钱却成瞎胡闹。
        "
看过,2016-08-12 16:31:40,推荐,3," 希望能拍成哈利波特
        "
看过,2016-09-23 12:24:59,还行,2," 特效看得有点晕~结尾戛然而止，感觉很可能有下部~~
        "
看过,2016-07-29 23:24:25,很差,0," 又一部没讲完的故事，连我妈都愿意去吐槽…………
        "
看过,2016-07-27 21:57:21,力荐,47," 好了，大家都不要吐槽了，有喜欢看的也有不喜欢看的，再说7月29号上映的那些片子，你们去看看，也就只有这部能看了，其他都是些啥啊，还不如看这个
        "
看过,2016-07-30 13:31:03,很差,46," 垃圾中的战斗垃圾
        "
看过,2016-07-29 02:19:57,很差,75," 黑社会洗钱钜制超级烂片，滚
        "
看过,2016-07-29 10:51:19,较差,29," 特效花心思去做的，演员花大钱请的，向华强捧亲儿子真的是不遗余力，可架不住剧情太烂了，这么烂怎么会想着还要拍第二部哦
        "
看过,2016-09-22 01:23:37,还行,3," 倒不是一无是处，有些地方值得鼓励，甚至有些像倚天屠龙，可惜人物没立起来，是个空壳子，很多细节借鉴的太厉害，大话西游，审判日啥的，还蛮有兴趣看看下部的，就是不知道还有没有
另外好奇特别感谢陈小春几个意思
        "
看过,2016-07-30 15:08:09,很差,22," 特效是不错啊，but！天呐！剧情是个什么意思？怎么还有魔兽和飞船！！我国已经先进到有飞船啦
        "
看过,2016-07-30 13:51:12,较差,11," 拍得跟魔戒似的，老版儿子才是主角吧，乱入的感情线吐一袋，AB大笑嘴就裂，辉叔一口港普还坚持自己配音不容易，事实证明圣姑即使做了神仙仍然深爱冲哥，许晴真漂亮
        "
看过,2016-07-30 00:19:41,较差,12," 自己捡的屎，哭也要吃完。多给了一星，是给好莱坞特效公司的。靠业务外包拿票房，香港人又给大陆电影行业上了生动的一堂鸡贼课。
        "
看过,2016-08-20 14:06:49,很差,6," 除了被捧的主演是向大款的儿子，其他都是能单独主角的卡司，但凑起来像屎一样的效果。瞎编玄幻流水账情节，低端幼稚对白看着发笑，雷死人不偿命，坑观众大傻逼，奉劝千万别花钱看，否则是鼓励烂片的行为。
        "
看过,2016-08-04 07:39:35,很差,13," 男向左，女景甜，资源好，大牌捧，死不红。。。
        "
看过,2016-07-29 21:28:21,较差,10," 《封神传奇》3D：导演是视效出身，因此特效带来的视听快感还是很不错的。不过编导的意识比较前卫，对原著的颠覆很大，结构套用公路片的模式，但角色刻画得浮皮潦草，苏妲己有点像美杜莎，而姜子牙越活越年轻，竟然最终成了个婴儿！众星陪衬力捧的向佐，有特别出众。提名：最佳音效/最佳美术。★☆
        "
看过,2016-08-07 09:47:58,很差,6," 典型的暴发户式审美，眼睛都要辣瞎了。
        "
看过,2016-09-10 00:25:40,很差,11," 哪吒是个屁精，名字有豹就要骑豹子，不死战士是大战僵尸里的巨僵，黄金紧身衣的二郎是铲屎官，妲己是狐蛇混种，想长出翅膀一定要爆衣，孝天犬是杜宾身形点赞。姜子牙没干别的，就是八卦下纣王成长史，吐槽下妲己长相，煨制下雷震子鸡汤，自曝下本渣情债，拆解下西岐防护墙角，最后骑下狗，被困被咒被抓
        "
看过,2016-12-20 02:25:58,较差,0," 特效不错动作还行，片段拆开来堪看，合起来就不是那回事；如果是游戏视频的话那水平尚可，作为电影是不合格的。
        "
看过,2016-07-30 00:45:16,很差,33," 说走就走，想飞就飞，生平最讨厌胡糟蹋完好东西还美其名曰在做”IP“，假扮一代宗师胡编也要按照基本的生而为人的逻辑才行啊
        "
看过,2016-08-04 10:40:32,很差,3," 其实特效在国内看来还不错
        "
看过,2016-07-29 16:34:35,很差,18," 刚买了票就把车刮了，似乎连它都在为我的票钱悲鸣
        "
看过,2016-07-29 17:19:28,很差,23," 当年错过了富春山居图，我不能再错过封神（又名：向左传奇）！
        "
看过,2017-05-11 09:12:15,None,1," 特效不错
        "
看过,2016-08-20 14:06:22,推荐,4," 《突袭》暴风男雷震子，章鱼博士妲己，绿巨人申公豹，还有一堆外星人模样的东西，最后太空堡垒都出现了……编剧智商喂狗，蠢烂无比，但个人觉得视效方面比《大闹天宫》系列要设计得更认真有趣些，如果能走完全恶搞屎尿屁路线就好了
        "
看过,2016-09-08 19:50:45,很差,11," 最后一句台词做了全片总结：天大的笑话
        "
看过,2017-04-01 16:55:02,较差,0," 4/10
        "
看过,2016-08-01 01:08:01,很差,11," 比较丧良心的是明显预告第二部，并且有彩蛋🙄
        "
看过,2016-09-18 19:54:03,None,4," shit。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
        "
看过,2016-09-10 18:59:31,很差,2," 华丽特效掩盖着的一坨，居然还会有2，可怕。
        "
看过,2016-09-19 21:52:57,很差,2," 无时无刻不散发出制作人糟糕至极的品味，乱来的台词乱来的打斗乱来的感情乱来的美术，每个演员的表演都醉人的要死。李连杰演姜子牙就跟演孙悟空一样，真的比（大闹天宫）还烂！向佐求你再去多学两堂表演课吧！
        "
看过,2016-07-29 09:09:43,很差,46," 导演绝对要火！！！！！！
        "
看过,2016-07-29 10:59:09,很差,43," 光明之剑，灭世黑龙，屠龙宝刀，点击就送。赵老师有言：你快憋糟改人咧！我算琢磨透了，就你们这些个人，把我们那些个好东西，都给糟蹋咧。预告都烂的一塌糊涂，正片的糟净程度可见一斑！
        "
看过,2017-03-11 02:02:44,很差,2," 1.范冰冰是真没有演技，白瞎了一张好皮囊（同时妲己显得太胖） 2.特效是2毛钱低配版冰火 3.剧情改编乱七八糟 4.皇帝广东腔：）5.巨星都是怎么请来的，钱真的这么重要么 6.看到这种电影想象着国内院线的档期，真心不想回国
        "
看过,2016-07-31 07:47:46,很差,26," 特别不好意思，抱着看热闹的心买票看的，回来打个一星，看人评论骂两句乐呵乐呵，但是又有什么用，从嘲讽里获得快乐，实在低级，又助长了歪风邪气，该好好反省了
        "
看过,2016-08-03 22:36:31,很差,10," 向佐好像萧敬腾，就差开口唱“你是我的小蝴蝶，我是你的小阿飞”了
        "
看过,2017-03-08 22:19:27,None,0," 无语凝噎
        "
看过,2016-09-09 22:42:29,很差,3," 这势头是～还要续集～可怕
        "
看过,2016-08-12 15:52:04,很差,8," 你们都懂不懂电影啊？？这简直是中国的邪典Cult神作好吗？你们懂不懂朋克和金属？懂不懂东方魔幻超现实主义啊！？这么牛逼你们就打3.1分？就凭范冰冰演狐媚子演的如此上纲上线就应该给好评啊！！！
        "
看过,2016-09-09 10:30:07,还行,4," 向佐我挺喜欢他的，凭良心说，这个电影比美人鱼好，特效做得不错。
        "
看过,2016-07-29 11:52:31,很差,42," 就想找个五星评价看看水军究竟是怎么水的
        "
看过,2016-07-29 10:54:39,很差,54," 中国电影无耻愚蠢做作的再一次底线试探
        "
看过,2017-03-09 01:42:38,很差,1," 听我朋友说这是一部神剧 我就来了。果然看到了魔戒 驯龙高手 捉妖记……还有 有个好爸爸哪怕没有演技也可以当主角 而且配角个个都是大卡司。
        "
看过,2016-08-01 09:47:05,很差,8," 烂又平庸，连吐槽的欲望都没有。
        "
看过,2016-09-20 23:02:46,较差,2," 如果你看完 果真还真能得出这样一个结论 不为别的 只为这影片豪气霸气土气俗气的特效 影片几乎没有几处实景 你甚至都可以觉得可能演员的脸也都是P上去的 成也特效 败也特效 一部意在靠特效出位的电影 真真得就大肆玩了一把特效 绝对足量 偏离史实很严重 可以不用封神题材 让人感觉像好莱坞人兽大战片
        "
看过,2016-09-10 01:10:02,很差,5," 向太五哥真是疼儿子
        "
看过,2016-07-30 17:04:43,较差,11," 教科书级别的烂片。。。。
        "
看过,2016-08-02 13:09:30,很差,24," 我以为被文章范冰冰等人雷到就算了 看到杨颖和秃头莫名其妙相爱我想吐血 谁知道大招在最后 告诉我还有续集 我真的不想骂人🙄
        "
看过,2016-08-08 09:19:23,很差,7," 真的累，没夸张
        "
看过,2016-08-01 18:30:22,很差,12," Angelababy演了个U盘。
        "
看过,2016-07-31 23:09:52,推荐,8," 大家都太紧张了，这其实是香港正宗啊，我会像喜欢《黑侠2》一样喜欢这部电影。
        "
看过,2016-11-19 12:31:04,很差,2," 给一星因为它让我笑了好几次，一般的喜剧都做不到。我就喜欢那些一本正经的胡说八道。
        "
看过,2016-07-29 15:20:35,很差,30," 桃姐说辣眼睛，还好昨晚放弃九块九的午夜场，我就先假装看过了，等待桃姐的爱，上烂片栏目贱推，纸上电影，智伤电影
        "
看过,2016-08-07 16:21:32,较差,1," 额额额
        "
看过,2016-07-29 02:17:57,较差,51," 刚看完午夜场，我已经猜到这片子不会有高分，剧情就是瞎鸡巴扯，空天航母是什么鬼？一开场我就懵逼了，这建筑完全就是瞎搞 ，欧洲、中东甚至是古埃及的风格，就是没有中式的。纣王脑子上戴的那个纸片头冠我朋友过生日的时候带过，还有就是向佐和baby那段，两个完全没演技的人演爱情戏，真的好尴尬啊！
        "
看过,2016-09-07 16:54:25,None,3," 有点可怕
        "
看过,2017-12-22 20:14:00,很差,0," 张叔平黄岳泰林迪安？WTF。难看到死，毫无逻辑，艳俗大拼盘
        "
看过,2016-09-08 19:44:39,很差,6," 这部戏里，范冰冰居然成了演技担当……
        "
